Run=numerical+categorical_P=7113_K=9_dist=podani_S=10_cluster_weights,Run=numerical+categorical_P=7113_K=4_dist=gower_S=1.5,Run=numerical+categorical_P=7113_K=4_dist=gower_S=3,Run=numerical+categorical_P=7113_K=4_dist=gower_S=10,Run=numerical+categorical_P=7113_K=4_dist=wishart_S=1.2,Run=numerical+categorical_P=7113_K=4_dist=wishart_S=1.5,Run=numerical+categorical_P=7113_K=4_dist=wishart_S=3,Run=numerical+categorical_P=7113_K=4_dist=wishart_S=10,Run=numerical+categorical_P=7113_K=4_dist=podani_S=1.2,Run=numerical+categorical_P=7113_K=4_dist=podani_S=1.5,Run=numerical+categorical_P=7113_K=4_dist=podani_S=3,Run=numerical+categorical_P=7113_K=4_dist=podani_S=10,Run=numerical+categorical_P=7113_K=7_dist=gower_S=1.2,Run=numerical+categorical_P=7113_K=7_dist=gower_S=1.5,Run=numerical+categorical_P=7113_K=7_dist=gower_S=3,Run=numerical+categorical_P=7113_K=7_dist=gower_S=10,Run=numerical+categorical_P=7113_K=7_dist=wishart_S=1.2,Run=numerical+categorical_P=7113_K=7_dist=wishart_S=1.5,Run=numerical+categorical_P=7113_K=7_dist=wishart_S=3,Run=numerical+categorical_P=7113_K=7_dist=wishart_S=10,Run=numerical+categorical_P=7113_K=7_dist=podani_S=1.2,Run=numerical+categorical_P=7113_K=7_dist=podani_S=1.5,Run=numerical+categorical_P=7113_K=7_dist=podani_S=3,Run=numerical+categorical_P=7113_K=7_dist=podani_S=10,Run=numerical+categorical_P=7113_K=9_dist=gower_S=1.2,Run=numerical+categorical_P=7113_K=9_dist=gower_S=1.5,Run=numerical+categorical_P=7113_K=9_dist=gower_S=3,Run=numerical+categorical_P=7113_K=9_dist=gower_S=10,Run=numerical+categorical_P=7113_K=9_dist=wishart_S=1.2,Run=numerical+categorical_P=7113_K=9_dist=wishart_S=1.5,Run=numerical+categorical_P=7113_K=9_dist=wishart_S=3,Run=numerical+categorical_P=7113_K=9_dist=wishart_S=10,Run=numerical+categorical_P=7113_K=9_dist=podani_S=1.2,Run=numerical+categorical_P=7113_K=9_dist=podani_S=1.5,Run=numerical+categorical_P=7113_K=9_dist=podani_S=3,Run=numerical+categorical_P=7113_K=9_dist=podani_S=10,Run=numerical+categorical_P=7113_K=4_dist=gower_S=1.2_cluster_weights
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010901206629154,0.0,0.0,0.0,0.0003006266657254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011275184431426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011924339318396,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001939156948455,0.0,0.0,0.0,0.0003062993110777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000314745480679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002867950680468,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002725301657288,0.0,0.0,0.0,0.0002648725234425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002818796107856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002981084829599,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001939156948455,0.0,0.0,0.0,0.0004789109262243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004921168420084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004048480932268,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000252274545303,0.0,0.0,0.0,0.0006818825706805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006107145469929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008918203355775,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001160094624386,0.0,0.0,0.0,0.0001481243037433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019328465716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002568477932768,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001160094624386,0.0,0.0,0.0,0.0001481243037433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019328465716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002568477932768,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001939156948455,0.0,0.0,0.0,0.0004789109262243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004921168420084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004048480932268,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002725301657288,0.0,0.0,0.0,0.0002319435383991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004443036924327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009038904269426,0.0
0.0,0.0,0.0,0.0013358046628971,0.0380417928453728,0.0380417928453728,0.0380417928453728,0.0380417928453728,0.0,0.0,0.0,0.0003326471140513,0.0,0.0,0.0,0.0002648725234425,0.031083493607936,0.031083493607936,0.031083493607936,0.031083493607936,0.0,0.0,0.0,0.0004921168420084,0.0,0.0,0.0,0.0053651661639404,0.0287124068709001,0.0287124068709001,0.0287124068709001,0.0287124068709001,0.0,0.0,0.0,0.0004048480932268,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001160094624386,0.0,0.0,0.0,0.0002648725234425,0.0310834936081788,0.0310834936081788,0.0310834936081788,0.0310834936081788,0.0,0.0,0.0,0.0004921168420084,0.0,0.0,0.0,0.0,0.0287124068711244,0.0287124068711244,0.0287124068711244,0.0287124068711244,0.0,0.0,0.0,0.0004048480932268,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001939156948455,0.0,0.0,0.0,0.0003062993110777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000314745480679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002867950680468,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001939156948455,0.0,0.0,0.0,0.0003062993110777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000314745480679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002867950680468,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000252274545303,0.0,0.0,0.0,0.0003006266657254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003596955117202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000449741517545,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001736600744197,0.0,0.0,0.0,0.0003420534533606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004811563352392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000479688792315,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003326471140513,0.0,0.0,0.0,0.0001481243037433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004233854394933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002568477932768,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004640378497545,0.0,0.0,0.0,0.0003006266657254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000569932742943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000556481127812,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001736600744197,0.0,0.0,0.0,0.0005146650685072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006585276965687,0.0,0.0,5.595907789316781e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000597741817495,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001160094624386,0.0,0.0,0.0,0.0001481243037433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019328465716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002568477932768,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003326471140513,0.0,0.0,0.0,0.0002319435383991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004233854394933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005011545085053,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001160094624386,0.0,0.0,0.0,0.0002648725234425,0.0310834936081788,0.0310834936081788,0.0310834936081788,0.0310834936081788,0.0,0.0,0.0,0.0004921168420084,0.0,0.0,0.0,0.0,0.0287124068711244,0.0287124068711244,0.0287124068711244,0.0287124068711244,0.0,0.0,0.0,0.0004048480932268,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011157089024578,0.0,0.0,0.0,0.0002770187079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009817389172608,0.0,0.0,0.0002040558209182,0.0059494827635537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012210928293428,0.0
0.0,0.0,0.0,0.0002278344361599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003902977260324,0.0,0.0,0.0,0.0006314132882064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008687649277915,0.0,0.0,0.0,0.0057021075896297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000704481427762,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003326471140513,0.0,0.0,0.0,0.0002648725234425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004233854394933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004048480932268,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000252274545303,0.0,0.0,0.0,0.0007657018053364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008209517782157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014475000135165,0.0
0.0,0.0,0.0,0.0013358046628971,0.0380417928453728,0.0380417928453728,0.0380417928453728,0.0380417928453728,0.0,0.0,0.0,0.0003326471140513,0.0,0.0,0.0,0.0002648725234425,0.031083493607936,0.031083493607936,0.031083493607936,0.031083493607936,0.0,0.0,0.0,0.0004921168420084,0.0,0.0,0.0,0.0053651661639404,0.0287124068709001,0.0287124068709001,0.0287124068709001,0.0287124068709001,0.0,0.0,0.0,0.0004048480932268,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.860518336383491e-05,0.0013305884562055,0.0,0.0,0.0,0.0009277741535966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017772147697309,0.0,0.0,0.0009542947285672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027957064452375,0.0
0.0,0.0,0.0,0.0013358046628971,0.0380417928453728,0.0380417928453728,0.0380417928453728,0.0380417928453728,0.0,0.0,0.0,0.0003326471140513,0.0,0.0,0.0,0.0002648725234425,0.031083493607936,0.031083493607936,0.031083493607936,0.031083493607936,0.0,0.0,0.0,0.0004921168420084,0.0,0.0,0.0,0.0053651661639404,0.0287124068709001,0.0287124068709001,0.0287124068709001,0.0287124068709001,0.0,0.0,0.0,0.0004048480932268,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003123914936255,0.0,0.0,0.0008129645740408,0.0010666933092483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008031624740353,0.0,0.0,0.0001183036358295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011825453266994,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001939156948455,0.0,0.0,0.0,0.0004789109262243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004921168420084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004048480932268,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003326471140513,0.0,0.0,0.0,0.0006461284283976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004233854394933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006488243452656,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001939156948455,0.0,0.0,0.0,0.0003062993110777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000314745480679,0.0,0.0,0.0,0.0,0.0287124068712205,0.0287124068712205,0.0287124068712205,0.0287124068712205,0.0,0.0,0.0,0.0002867950680468,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009679370274058,0.0,0.0,0.0,0.0008777071286103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011322153819539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016050920841851,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010901206629154,0.0,0.0,0.0,0.0007986307903797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006107145469929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008918203355775,0.0
0.0,0.0,0.0,0.0013358046628971,0.0380417928453728,0.0380417928453728,0.0380417928453728,0.0380417928453728,0.0,0.0,0.0,0.0003326471140513,0.0,0.0,0.0,0.0002648725234425,0.031083493607936,0.031083493607936,0.031083493607936,0.031083493607936,0.0,0.0,0.0,0.0004921168420084,0.0,0.0,0.0,0.0053651661639404,0.0287124068709001,0.0287124068709001,0.0287124068709001,0.0287124068709001,0.0,0.0,0.0,0.0004048480932268,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003902977260324,0.0,0.0,0.0,0.000466004888538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006736042622816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007704137834369,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001160094624386,0.0,0.0,0.0,0.0001481243037433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019328465716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002568477932768,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002725301657288,0.0,0.0,0.0,0.0006461284283976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002818796107856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006488243452656,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001939156948455,0.0,0.0,0.0,0.0003062993110777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000314745480679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002867950680468,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001160094624386,0.0,0.0,0.0,0.0001481243037433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019328465716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002568477932768,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003301807777099,0.0,0.0,0.0,0.0003420534533606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004811563352392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000479688792315,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003878897152126,0.0,0.0,0.0017592313144873,0.0024027307484309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008602780937418,0.0,0.0,0.0012593967052698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015831221065616,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002491582960067,0.0,0.0,0.0,0.000568889257148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009548440206245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016920028746383,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003301807777099,0.0,0.0,0.0,0.0003420534533606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004811563352392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000479688792315,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001939156948455,0.0,0.0,0.0,0.0003062993110777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000314745480679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002867950680468,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002725301657288,0.0,0.0,0.0,0.0002319435383991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004443036924327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009038904269426,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001160094624386,0.0,0.0,0.0,0.0001481243037433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019328465716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002568477932768,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007756627793821,0.0,0.0,0.0010074306945265,0.0019228469203757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021818335480157,0.0,0.0,0.0006184154157974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023128532824667,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001939156948455,0.0,0.0,0.0,0.0004789109262243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004921168420084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004048480932268,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001160094624386,0.0,0.0,0.0,0.0002648725234425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004921168420084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004048480932268,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003326471140513,0.0,0.0,0.0,0.0006461284283976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004233854394933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006488243452656,0.0
0.0,0.0,0.0,0.0013358046628971,0.0380417928453587,0.0380417928453587,0.0380417928453587,0.0380417928453587,0.0,0.0,0.0,0.0001160094624386,0.0,0.0,0.0,0.0006461284283976,0.0310834936079244,0.0310834936079244,0.0310834936079244,0.0310834936079244,0.0,0.0,0.0,0.00019328465716,0.0,0.0,0.0,0.0,0.0287124068708894,0.0287124068708894,0.0287124068708894,0.0287124068708894,0.0,0.0,0.0,0.0004048480932268,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003902977260324,0.0,0.0,0.0,0.0005984843031631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008000335252763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008007878430405,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001939156948455,0.0,0.0,0.0,0.0004789109262243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004921168420084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004048480932268,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002725301657288,0.0,0.0,0.0,0.0002319435383991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004443036924327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009038904269426,0.0
0.0,0.0007976786290307,0.0159888760037467,0.1113082254542912,0.038041792845868,0.038041792845868,0.038041792845868,0.038041792845868,0.0,0.0,0.0,0.0003123914936255,0.0,0.0,0.0,0.0003006266657254,0.0310834936083406,0.0310834936083406,0.0310834936083406,0.0310834936083406,0.0,0.0,0.0,0.0006585276965687,0.0,0.0,0.0,0.0054204849054715,0.0287124068712739,0.0287124068712739,0.0287124068712739,0.0287124068712739,0.0,0.0,0.0,0.000597741817495,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002725301657288,0.0,0.0,0.0,0.0002648725234425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002818796107856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002981084829599,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001160094624386,0.0,0.0,0.0,0.0002648725234425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004921168420084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004048480932268,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007756627793821,0.0,0.0,0.0003916213129886,0.0018390276857199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020194094663687,0.0,0.0,0.000471794815117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001707071338484,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002725301657288,0.0,0.0,0.0,0.0002319435383991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004443036924327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009038904269426,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001160094624386,0.0,0.0,0.0,0.0001481243037433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019328465716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002568477932768,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002725301657288,0.0,0.0,0.0,0.0001481243037433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002818796107856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002981084829599,0.0
0.0,0.0,0.0,0.0013358046628971,0.0380417928453728,0.0380417928453728,0.0380417928453728,0.0380417928453728,0.0,0.0,0.0,0.0003326471140513,0.0,0.0,0.0,0.0002648725234425,0.031083493607936,0.031083493607936,0.031083493607936,0.031083493607936,0.0,0.0,0.0,0.0004921168420084,0.0,0.0,0.0,0.0053651661639404,0.0287124068709001,0.0287124068709001,0.0287124068709001,0.0287124068709001,0.0,0.0,0.0,0.0004048480932268,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.860518336383491e-05,0.0013305884562055,0.0,0.0,0.0015334345412567,0.0147579478718075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017772147697309,0.0,0.0,0.0009542947285672,0.0088871260414195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036155617077705,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001736600744197,0.0,0.0,0.0,0.0003420534533606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003925613816136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004384281026319,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002725301657288,0.0,0.0,0.0,0.0002648725234425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002818796107856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002981084829599,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001736600744197,0.0,0.0,0.0,0.0003420534533606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003925613816136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004384281026319,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012519739853222,0.0,0.0,0.0,0.0010093331417535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017773497262014,0.0,0.0,0.0001357478704835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020809835846848,0.0
0.0,0.0,0.0,0.0013358046628971,0.0380417928453728,0.0380417928453728,0.0380417928453728,0.0380417928453728,0.0,0.0,0.0,0.0003326471140513,0.0,0.0,0.0,0.0002648725234425,0.031083493607936,0.031083493607936,0.031083493607936,0.031083493607936,0.0,0.0,0.0,0.0004921168420084,0.0,0.0,0.0,0.0053651661639404,0.0287124068709001,0.0287124068709001,0.0287124068709001,0.0287124068709001,0.0,0.0,0.0,0.0004048480932268,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001736600744197,0.0,0.0,0.0,0.0005146650685072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006585276965687,0.0,0.0,5.5959077893163854e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000597741817495,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001939156948455,0.0,0.0,0.0,0.0003062993110777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000314745480679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002867950680468,0.0
